
SPDR S&P 500 ETF Trust,Last: 427.92,Change:  6.1
Date: 4 June 4, 3:15 PM EDT,Bid: 427.96,Ask: 428.03,Size: 1*6,Volume: 91,391,793
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 15 2023,SPY231215C00555000,0.1,0.025,0.08,0.13,100,0.1335,0.0078,0.0005,7120,555.00,SPY231215P00555000,143.06,0,126.88,128.2,0,0,-1,0,1
Fri Dec 15 2023,SPY231215C00560000,0.09,0.025,0.07,0.12,10,0.1363,0.0067,0.0004,7764,560.00,SPY231215P00560000,148.09,0,131.86,133.19,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00565000,0.06,0,0.05,0.1,0,0.1368,0.0057,0.0004,9000,565.00,SPY231215P00565000,0,0,136.85,138.17,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00570000,0.07,0.02,0.01,0.09,10,0.1352,0.0049,0.0003,6541,570.00,SPY231215P00570000,0,0,141.84,143.16,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00575000,0.07,0,0.01,0.08,0,0.1376,0.0042,0.0003,6072,575.00,SPY231215P00575000,0,0,146.82,148.15,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00580000,0.05,0.015,0,0.07,25,0.1382,0.0037,0.0002,4761,580.00,SPY231215P00580000,0,0,151.81,153.14,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00585000,0.03,0,0,0.06,0,0.14,0.0032,0.0002,1012,585.00,SPY231215P00585000,0,0,156.8,158.13,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00590000,0.04,0.015,0,0.06,1,0.1436,0.0028,0.0002,2376,590.00,SPY231215P00590000,178.38,0,161.79,163.12,0,0,-1,0,1
Fri Dec 15 2023,SPY231215C00595000,0.04,0.02,0,0.05,12,0.1447,0.0025,0.0002,1662,595.00,SPY231215P00595000,0,0,166.77,168.11,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00600000,0.03,0.005,0.02,0.04,30,0.1506,0.0023,0.0001,10263,600.00,SPY231215P00600000,189.21,0,171.76,173.1,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00605000,0.03,0,0.02,0.04,0,0.1542,0.002,0.0001,2323,605.00,SPY231215P00605000,0,0,176.75,178.09,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00610000,0.02,0.005,0.02,0.04,6,0.1577,0.0018,0.0001,704,610.00,SPY231215P00610000,0,0,181.73,183.08,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00615000,0.02,0,0,0.04,0,0.1557,0.0016,0.0001,268,615.00,SPY231215P00615000,0,0,186.72,188.07,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00620000,0.03,0,0,0.04,0,0.159,0.0015,0.0001,972,620.00,SPY231215P00620000,0,0,191.71,193.06,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00625000,0.01,0,0,0.04,0,0.1623,0.0014,0.0001,1439,625.00,SPY231215P00625000,0,0,196.69,198.05,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00630000,0.03,0,0,0.04,0,0.1656,0.0013,0.0001,7253,630.00,SPY231215P00630000,0,0,201.68,203.04,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00635000,0.01,0,0,0.03,0,0.1648,0.0012,0.0001,1281,635.00,SPY231215P00635000,0,0,206.67,208.03,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00640000,0.03,0,0.01,0.03,0,0.1719,0.0011,0.0001,103,640.00,SPY231215P00640000,0,0,211.65,213.01,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00645000,0.04,0,0,0.03,0,0.171,0.001,0.0001,221,645.00,SPY231215P00645000,0,0,216.64,218,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00650000,0.01,0,0,0.03,0,0.1741,0.0009,0.0001,5096,650.00,SPY231215P00650000,0,0,221.63,222.99,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00655000,0.03,0,0,0.01,0,0.1634,0.0009,0.0001,1384,655.00,SPY231215P00655000,0,0,226.61,227.98,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00660000,0.01,0,0,0.02,0,0.1746,0.0008,0,35384,660.00,SPY231215P00660000,0,0,231.6,232.97,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00665000,0.01,0,0,0.03,0,0.1831,0.0008,0,3291,665.00,SPY231215P00665000,0,0,236.59,237.96,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00670000,0.01,0,0,0.03,0,0.1861,0.0007,0,258,670.00,SPY231215P00670000,0,0,241.57,242.95,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00675000,0.01,0,0,0.03,0,0.1891,0.0007,0,173,675.00,SPY231215P00675000,0,0,246.56,247.94,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00680000,0.01,0,0,0.03,0,0.192,0.0006,0,130,680.00,SPY231215P00680000,0,0,251.55,252.93,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00685000,0.02,0,0,0.03,0,0.1949,0.0006,0,33,685.00,SPY231215P00685000,0,0,256.53,257.92,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00690000,0.01,0,0,0.03,0,0.1978,0.0006,0,35,690.00,SPY231215P00690000,0,0,261.52,262.91,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00695000,0.01,0,0,0.03,0,0.2006,0.0005,0,1138,695.00,SPY231215P00695000,0,0,266.51,267.9,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00700000,0.01,0,0,0.02,0,0.1971,0.0005,0,13951,700.00,SPY231215P00700000,288.07,0,271.49,272.89,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00705000,0,0,0,0.03,0,0.2061,0.0005,0,22,705.00,SPY231215P00705000,0,0,276.48,277.88,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00710000,0.01,0,0,0.03,0,0.2089,0.0004,0,172,710.00,SPY231215P00710000,0,0,281.47,282.87,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00715000,0.01,0,0,0.01,0,0.1955,0.0004,0,81,715.00,SPY231215P00715000,0,0,286.45,287.86,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00720000,0.01,0,0,0.02,0,0.2078,0.0004,0,906,720.00,SPY231215P00720000,311.64,0,291.44,292.85,0,0,-1,0,0
Fri Dec 29 2023,SPY231229C00270000,148.21,0,163.04,164.37,0,0.3512,0.9744,0.0005,53,270.00,SPY231229P00270000,1.37,-0.165,1.23,1.4,8,0.3546,-0.0285,0.0006,1490
Fri Dec 29 2023,SPY231229C00275000,158.43,5.92,158.27,159.6,4,0.3444,0.9723,0.0006,5,275.00,SPY231229P00275000,1.4,-0.245,1.32,1.5,15,0.3473,-0.0308,0.0006,887
Fri Dec 29 2023,SPY231229C00280000,153.71,5.95,153.51,154.83,4,0.3374,0.9698,0.0006,8,280.00,SPY231229P00280000,1.59,-0.175,1.42,1.6,2,0.34,-0.0333,0.0007,981
Fri Dec 29 2023,SPY231229C00285000,136.8,0,148.76,150.07,0,0.3304,0.9672,0.0007,5,285.00,SPY231229P00285000,1.9,0,1.6,1.66,0,0.3333,-0.0361,0.0007,391
Fri Dec 29 2023,SPY231229C00290000,135.01,0,144.02,145.32,0,0.3236,0.9643,0.0008,18,290.00,SPY231229P00290000,1.74,-0.295,1.66,1.78,9,0.3252,-0.0391,0.0008,496
Fri Dec 29 2023,SPY231229C00295000,120.63,0,139.29,140.58,0,0.3171,0.9612,0.0008,7,295.00,SPY231229P00295000,1.94,-0.245,1.85,1.9,100,0.3192,-0.0424,0.0009,370
Fri Dec 29 2023,SPY231229C00300000,135.62,6.745,134.56,135.85,2,0.3104,0.9579,0.0009,156,300.00,SPY231229P00300000,1.99,-0.355,1.99,2.04,46,0.3126,-0.0459,0.001,2179
Fri Dec 29 2023,SPY231229C00305000,119.56,0,129.85,131.13,0,0.304,0.9541,0.001,28,305.00,SPY231229P00305000,2.15,-0.375,2.08,2.2,1,0.3049,-0.0499,0.001,122
Fri Dec 29 2023,SPY231229C00310000,117.49,0,125.16,126.43,0,0.2977,0.95,0.0011,66,310.00,SPY231229P00310000,2.29,-0.435,2.31,2.36,123,0.2991,-0.0541,0.0011,7055
Fri Dec 29 2023,SPY231229C00315000,108.97,0,120.48,121.73,0,0.2912,0.9456,0.0012,48,315.00,SPY231229P00315000,2.48,-0.46,2.48,2.61,14,0.2934,-0.0588,0.0012,425
Fri Dec 29 2023,SPY231229C00320000,111.69,0,115.81,117.06,0,0.285,0.9407,0.0013,88,320.00,SPY231229P00320000,2.69,-0.49,2.63,2.76,13,0.2858,-0.064,0.0014,556
Fri Dec 29 2023,SPY231229C00325000,101.7,0,111.17,112.4,0,0.2791,0.9354,0.0014,50,325.00,SPY231229P00325000,2.91,-0.525,2.86,2.98,1,0.2797,-0.0696,0.0015,570
Fri Dec 29 2023,SPY231229C00326000,95.84,0,110.24,111.47,0,0.2778,0.9342,0.0014,6,326.00,SPY231229P00326000,4.67,0,2.9,3.03,0,0.2784,-0.0708,0.0015,76
Fri Dec 29 2023,SPY231229C00327000,93.63,0,109.31,110.54,0,0.2765,0.933,0.0015,200,327.00,SPY231229P00327000,4.58,0,2.94,3.08,0,0.2771,-0.072,0.0015,38
Fri Dec 29 2023,SPY231229C00328000,96.12,0,108.39,109.61,0,0.2753,0.9319,0.0015,14,328.00,SPY231229P00328000,4.64,0,2.99,3.18,0,0.2765,-0.0732,0.0016,633
Fri Dec 29 2023,SPY231229C00329000,101.37,0,107.47,108.69,0,0.2742,0.9306,0.0015,1,329.00,SPY231229P00329000,4.68,0,3.04,3.23,0,0.2753,-0.0745,0.0016,901
Fri Dec 29 2023,SPY231229C00330000,99.06,0,106.54,107.76,0,0.2729,0.9294,0.0016,8,330.00,SPY231229P00330000,3.12,-0.6,3.14,3.23,24,0.2741,-0.0757,0.0016,1663
Fri Dec 29 2023,SPY231229C00331000,100.54,0,105.62,106.84,0,0.2717,0.9282,0.0016,5,331.00,SPY231229P00331000,5.37,0,3.14,3.33,0,0.2729,-0.0771,0.0016,80
Fri Dec 29 2023,SPY231229C00332000,91.82,0,104.7,105.91,0,0.2705,0.9269,0.0016,52,332.00,SPY231229P00332000,5.8,0,3.24,3.34,0,0.2716,-0.0784,0.0017,9
Fri Dec 29 2023,SPY231229C00333000,101.79,3.515,103.78,104.99,10,0.2693,0.9256,0.0016,26,333.00,SPY231229P00333000,3.91,0,3.29,3.39,0,0.2704,-0.0798,0.0017,1980
Fri Dec 29 2023,SPY231229C00334000,90.81,0,102.86,104.07,0,0.2681,0.9242,0.0017,9,334.00,SPY231229P00334000,6,0,3.35,3.49,0,0.2698,-0.0812,0.0017,16
Fri Dec 29 2023,SPY231229C00335000,91.68,0,101.94,103.14,0,0.2668,0.9229,0.0017,13,335.00,SPY231229P00335000,3.99,0,3.4,3.54,0,0.2685,-0.0826,0.0018,1529
Fri Dec 29 2023,SPY231229C00336000,87.36,0,101.02,102.22,0,0.2656,0.9215,0.0017,20,336.00,SPY231229P00336000,6,0,3.46,3.6,0,0.2674,-0.084,0.0018,11
Fri Dec 29 2023,SPY231229C00337000,90.63,0,100.11,101.3,0,0.2645,0.9201,0.0018,5,337.00,SPY231229P00337000,6.24,0,3.54,3.59,0,0.2657,-0.0855,0.0018,21
Fri Dec 29 2023,SPY231229C00338000,81.11,0,99.19,100.39,0,0.2636,0.9187,0.0018,47,338.00,SPY231229P00338000,5.03,0,3.6,3.64,0,0.2645,-0.0869,0.0019,74
Fri Dec 29 2023,SPY231229C00339000,85.56,0,98.28,99.47,0,0.2625,0.9173,0.0018,26,339.00,SPY231229P00339000,4.72,0,3.65,3.7,0,0.2633,-0.0884,0.0019,62
Fri Dec 29 2023,SPY231229C00340000,86.15,0,97.36,98.55,0,0.261,0.9158,0.0019,22,340.00,SPY231229P00340000,3.63,-0.75,3.71,3.76,23,0.2621,-0.09,0.0019,952
Fri Dec 29 2023,SPY231229C00341000,88.38,0,96.45,97.64,0,0.26,0.9143,0.0019,40,341.00,SPY231229P00341000,4.8,0,3.77,3.82,0,0.2609,-0.0916,0.002,35
Fri Dec 29 2023,SPY231229C00342000,90.33,0,95.54,96.72,0,0.2588,0.9128,0.0019,64,342.00,SPY231229P00342000,7.62,0,3.83,3.88,0,0.2596,-0.0932,0.002,11
Fri Dec 29 2023,SPY231229C00343000,89.42,0,94.63,95.81,0,0.2577,0.9112,0.002,8,343.00,SPY231229P00343000,6.59,0,3.9,3.94,0,0.2585,-0.0949,0.002,89
Fri Dec 29 2023,SPY231229C00344000,85.14,0,93.72,94.89,0,0.2565,0.9096,0.002,10,344.00,SPY231229P00344000,5.6,0,3.96,4.01,0,0.2573,-0.0966,0.0021,142
Fri Dec 29 2023,SPY231229C00345000,78.1,0,92.81,93.98,0,0.2553,0.908,0.002,56,345.00,SPY231229P00345000,4.1,-0.655,4.02,4.07,2,0.2561,-0.0982,0.0021,1005
Fri Dec 29 2023,SPY231229C00346000,79.69,0,91.91,93.07,0,0.2542,0.9063,0.0021,23,346.00,SPY231229P00346000,5.79,0,4.09,4.14,0,0.2549,-0.1,0.0022,358
Fri Dec 29 2023,SPY231229C00347000,82.34,0,91,92.16,0,0.253,0.9046,0.0021,142,347.00,SPY231229P00347000,5.54,0,4.16,4.21,0,0.2537,-0.1018,0.0022,183
Fri Dec 29 2023,SPY231229C00348000,79.53,0,90.1,91.26,0,0.2521,0.9029,0.0021,105,348.00,SPY231229P00348000,7.1,0,4.21,4.38,0,0.2532,-0.1036,0.0022,125
Fri Dec 29 2023,SPY231229C00349000,75.33,0,89.2,90.35,0,0.2509,0.9011,0.0022,51,349.00,SPY231229P00349000,5.27,0,4.28,4.46,0,0.2521,-0.1055,0.0023,45
Fri Dec 29 2023,SPY231229C00350000,83.28,0,88.29,89.45,0,0.2497,0.8993,0.0022,260,350.00,SPY231229P00350000,4.38,-0.79,4.36,4.43,21,0.2501,-0.1073,0.0023,4980
Fri Dec 29 2023,SPY231229C00351000,79.55,0,87.39,88.54,0,0.2485,0.8975,0.0023,14,351.00,SPY231229P00351000,4.87,-0.39,4.34,4.61,1,0.2491,-0.1093,0.0024,222
Fri Dec 29 2023,SPY231229C00352000,81.41,0,86.5,87.64,0,0.2474,0.8957,0.0023,6,352.00,SPY231229P00352000,8.89,0,4.5,4.62,0,0.2481,-0.1112,0.0024,43
Fri Dec 29 2023,SPY231229C00353000,73.27,0,85.6,86.74,0,0.2463,0.8938,0.0023,27,353.00,SPY231229P00353000,9.1,0,4.49,4.76,0,0.2468,-0.1132,0.0024,9
Fri Dec 29 2023,SPY231229C00354000,72.46,0,84.7,85.84,0,0.2451,0.8918,0.0024,4,354.00,SPY231229P00354000,5.87,0,4.56,4.84,0,0.2456,-0.1152,0.0025,32
Fri Dec 29 2023,SPY231229C00355000,78.73,0,83.81,84.94,0,0.244,0.8899,0.0024,14,355.00,SPY231229P00355000,4.72,-0.905,4.74,4.81,11,0.2444,-0.1172,0.0025,7581
Fri Dec 29 2023,SPY231229C00356000,74.1,0,82.91,84.04,0,0.2428,0.8879,0.0025,16,356.00,SPY231229P00356000,6.43,0,4.72,5,0,0.2433,-0.1194,0.0026,305
Fri Dec 29 2023,SPY231229C00357000,77.09,0,82.02,83.15,0,0.2417,0.8859,0.0025,116,357.00,SPY231229P00357000,8.18,0,4.8,5.08,0,0.2421,-0.1215,0.0026,41
Fri Dec 29 2023,SPY231229C00358000,73.25,0,81.13,82.25,0,0.2404,0.8838,0.0026,9,358.00,SPY231229P00358000,6.53,0,4.88,5.17,0,0.241,-0.1237,0.0027,19
Fri Dec 29 2023,SPY231229C00359000,69.84,0,80.24,81.36,0,0.2393,0.8817,0.0026,3,359.00,SPY231229P00359000,5.99,0,4.97,5.25,0,0.2398,-0.1259,0.0027,26
Fri Dec 29 2023,SPY231229C00360000,73.93,0,79.36,80.47,0,0.2383,0.8796,0.0026,37,360.00,SPY231229P00360000,5.15,-0.975,5.05,5.26,12,0.238,-0.1282,0.0028,1328
Fri Dec 29 2023,SPY231229C00361000,73.34,0,78.47,79.58,0,0.2372,0.8774,0.0027,15,361.00,SPY231229P00361000,8.89,0,5.14,5.43,0,0.2375,-0.1305,0.0028,222
Fri Dec 29 2023,SPY231229C00362000,57.27,0,77.59,78.69,0,0.2361,0.8752,0.0027,2,362.00,SPY231229P00362000,6.34,0,5.23,5.45,0,0.2359,-0.1328,0.0028,30
Fri Dec 29 2023,SPY231229C00363000,68.31,0,76.71,77.8,0,0.2351,0.873,0.0028,24,363.00,SPY231229P00363000,7.76,0,5.33,5.54,0,0.2348,-0.1352,0.0029,81
Fri Dec 29 2023,SPY231229C00364000,63.73,0,75.82,76.92,0,0.2339,0.8706,0.0028,61,364.00,SPY231229P00364000,7.3,0,5.42,5.63,0,0.2336,-0.1376,0.003,228
Fri Dec 29 2023,SPY231229C00365000,63.21,0,74.95,76.03,0,0.2328,0.8683,0.0029,66,365.00,SPY231229P00365000,5.59,-1.085,5.51,5.72,18,0.2324,-0.1401,0.003,1007
Fri Dec 29 2023,SPY231229C00366000,61.96,0,74.07,75.15,0,0.2317,0.8659,0.0029,52,366.00,SPY231229P00366000,7.69,0,5.61,5.83,0,0.2314,-0.1426,0.0031,239
Fri Dec 29 2023,SPY231229C00367000,61.37,0,73.19,74.27,0,0.2305,0.8634,0.003,371,367.00,SPY231229P00367000,7.84,0,5.71,5.93,0,0.2303,-0.1452,0.0031,52
Fri Dec 29 2023,SPY231229C00368000,60.69,0,72.32,73.39,0,0.2294,0.8609,0.003,44,368.00,SPY231229P00368000,9.26,0,5.81,6.03,0,0.2291,-0.1478,0.0032,25
Fri Dec 29 2023,SPY231229C00369000,59.53,0,71.45,72.51,0,0.2282,0.8584,0.0031,37,369.00,SPY231229P00369000,7.98,0,5.91,6.13,0,0.228,-0.1504,0.0032,40
Fri Dec 29 2023,SPY231229C00370000,65.79,0,70.58,71.64,0,0.2272,0.8558,0.0031,73,370.00,SPY231229P00370000,6.12,-1.16,6.01,6.24,167,0.2269,-0.1532,0.0033,1220
Fri Dec 29 2023,SPY231229C00371000,43.1,0,69.71,70.76,0,0.226,0.8532,0.0032,10,371.00,SPY231229P00371000,6.89,-0.53,6.11,6.35,1,0.2257,-0.1559,0.0033,297
Fri Dec 29 2023,SPY231229C00372000,56.75,0,68.84,69.89,0,0.2249,0.8506,0.0032,2,372.00,SPY231229P00372000,6.34,-1.2,6.22,6.46,3,0.2246,-0.1587,0.0034,57
Fri Dec 29 2023,SPY231229C00373000,56.5,0,67.98,69.02,0,0.2238,0.8478,0.0033,2,373.00,SPY231229P00373000,9.7,0,6.33,6.57,0,0.2235,-0.1616,0.0034,2
Fri Dec 29 2023,SPY231229C00374000,67.91,5.76,67.11,68.15,3,0.2226,0.8451,0.0034,7,374.00,SPY231229P00374000,6.6,-1.21,6.44,6.68,2,0.2223,-0.1645,0.0035,47
Fri Dec 29 2023,SPY231229C00375000,66.45,5.16,66.25,67.29,5,0.2214,0.8423,0.0034,95,375.00,SPY231229P00375000,6.63,-1.315,6.56,6.77,115,0.2211,-0.1675,0.0036,1526
Fri Dec 29 2023,SPY231229C00376000,60.79,0,65.39,66.42,0,0.2203,0.8395,0.0035,64,376.00,SPY231229P00376000,8.67,0,6.68,6.91,0,0.2201,-0.1705,0.0036,52
Fri Dec 29 2023,SPY231229C00377000,58.76,0,64.54,65.56,0,0.2192,0.8366,0.0035,141,377.00,SPY231229P00377000,7.29,-0.93,6.79,7.03,10,0.2189,-0.1736,0.0037,176
Fri Dec 29 2023,SPY231229C00378000,53.77,0,63.68,64.7,0,0.2181,0.8336,0.0036,40,378.00,SPY231229P00378000,9.57,0,6.91,7.17,0,0.2179,-0.1768,0.0038,667
Fri Dec 29 2023,SPY231229C00379000,52.7,0,62.83,63.84,0,0.2172,0.8306,0.0036,177,379.00,SPY231229P00379000,7.74,-0.78,7.03,7.28,11,0.2167,-0.18,0.0038,9
Fri Dec 29 2023,SPY231229C00380000,62.75,5.625,61.98,62.99,1,0.2161,0.8276,0.0037,159,380.00,SPY231229P00380000,7.24,-1.435,7.16,7.41,37,0.2156,-0.1832,0.0039,1324
Fri Dec 29 2023,SPY231229C00381000,56.03,0,61.13,62.13,0,0.2148,0.8244,0.0038,19,381.00,SPY231229P00381000,8.87,0,7.28,7.55,0,0.2145,-0.1865,0.004,27
Fri Dec 29 2023,SPY231229C00382000,51.77,0,60.28,61.28,0,0.2137,0.8212,0.0038,55,382.00,SPY231229P00382000,8.02,-0.965,7.41,7.67,1,0.2134,-0.1899,0.004,35
Fri Dec 29 2023,SPY231229C00383000,54.23,0,59.44,60.43,0,0.2126,0.818,0.0039,4,383.00,SPY231229P00383000,8.04,-1.1,7.54,7.8,1,0.2122,-0.1934,0.0041,41
Fri Dec 29 2023,SPY231229C00384000,48.19,0,58.6,59.58,0,0.2114,0.8147,0.004,2,384.00,SPY231229P00384000,9.25,0,7.68,7.93,0,0.2111,-0.1969,0.0042,17
Fri Dec 29 2023,SPY231229C00385000,58.14,5.14,57.76,58.74,1,0.2103,0.8113,0.004,104,385.00,SPY231229P00385000,7.91,-1.55,7.81,8.07,398,0.2099,-0.2004,0.0042,2742
Fri Dec 29 2023,SPY231229C00386000,50.1,0,56.92,57.89,0,0.2092,0.8079,0.0041,3,386.00,SPY231229P00386000,8.04,-1.595,7.95,8.21,15,0.2088,-0.2041,0.0043,39
Fri Dec 29 2023,SPY231229C00387000,52.9,0,56.08,57.05,0,0.208,0.8044,0.0042,8,387.00,SPY231229P00387000,8.74,-1.065,8.09,8.35,5,0.2076,-0.2078,0.0044,85
Fri Dec 29 2023,SPY231229C00388000,48.51,0,55.25,56.21,0,0.2069,0.8009,0.0042,4,388.00,SPY231229P00388000,8.3,-1.675,8.37,8.5,1,0.2073,-0.2114,0.0044,56
Fri Dec 29 2023,SPY231229C00389000,46.2,0,54.42,55.38,0,0.2058,0.7973,0.0043,22,389.00,SPY231229P00389000,8.63,-1.525,8.38,8.65,11,0.2054,-0.2154,0.0045,83
Fri Dec 29 2023,SPY231229C00390000,47.15,0,53.59,54.54,0,0.2047,0.7936,0.0044,94,390.00,SPY231229P00390000,8.6,-1.735,8.66,8.79,52,0.2049,-0.2194,0.0046,7095
Fri Dec 29 2023,SPY231229C00391000,42.31,0,52.77,53.71,0,0.2036,0.79,0.0044,10,391.00,SPY231229P00391000,10.53,0,8.68,8.96,0,0.2031,-0.2234,0.0047,69
Fri Dec 29 2023,SPY231229C00392000,43.11,0,51.95,52.88,0,0.2025,0.7862,0.0045,15,392.00,SPY231229P00392000,9.18,-1.525,8.83,9.11,1,0.2019,-0.2274,0.0048,309
Fri Dec 29 2023,SPY231229C00393000,50.17,3.615,51.13,52.06,1,0.2014,0.7824,0.0046,898,393.00,SPY231229P00393000,11.93,0,8.99,9.27,0,0.2008,-0.2316,0.0048,123
Fri Dec 29 2023,SPY231229C00394000,42.5,0,50.31,51.23,0,0.2002,0.7784,0.0047,141,394.00,SPY231229P00394000,10.19,-0.885,9.15,9.44,10,0.1997,-0.2358,0.0049,38
Fri Dec 29 2023,SPY231229C00395000,43.87,0,49.49,50.41,0,0.199,0.7744,0.0047,312,395.00,SPY231229P00395000,9.49,-1.79,9.32,9.6,30,0.1985,-0.2401,0.005,548
Fri Dec 29 2023,SPY231229C00396000,44.28,0,48.68,49.6,0,0.1979,0.7703,0.0048,105,396.00,SPY231229P00396000,9.59,-1.89,9.48,9.77,5,0.1974,-0.2445,0.0051,115
Fri Dec 29 2023,SPY231229C00397000,48.75,5.335,47.87,48.78,1,0.1967,0.7662,0.0049,389,397.00,SPY231229P00397000,11.77,0,9.66,9.96,0,0.1963,-0.249,0.0052,190
Fri Dec 29 2023,SPY231229C00398000,39.52,0,47.07,47.97,0,0.1956,0.7619,0.005,42,398.00,SPY231229P00398000,9.93,-1.955,9.83,10.12,22,0.1951,-0.2535,0.0053,185
Fri Dec 29 2023,SPY231229C00400000,46.15,5.065,45.46,46.35,36,0.1932,0.7532,0.0051,678,400.00,SPY231229P00400000,10.39,-1.92,10.33,10.47,219,0.1934,-0.2627,0.0054,6977
Fri Dec 29 2023,SPY231229C00405000,42.51,5.22,41.51,42.37,51,0.1875,0.7302,0.0055,2334,405.00,SPY231229P00405000,11.32,-2.125,11.29,11.44,4609,0.1877,-0.2881,0.0059,567
Fri Dec 29 2023,SPY231229C00410000,38.6,5.05,37.65,38.48,2327,0.1817,0.705,0.0059,960,410.00,SPY231229P00410000,12.21,-2.475,12.35,12.5,65,0.1817,-0.3157,0.0064,792
Fri Dec 29 2023,SPY231229C00415000,34.81,4.83,33.89,34.68,4,0.1758,0.6776,0.0064,914,415.00,SPY231229P00415000,13.44,-2.605,13.52,13.71,26,0.1759,-0.346,0.0069,933
Fri Dec 29 2023,SPY231229C00420000,30.65,4.16,30.24,31,14,0.17,0.6476,0.0068,1536,420.00,SPY231229P00420000,14.76,-2.805,14.83,14.97,85,0.1699,-0.3801,0.0075,462
Fri Dec 29 2023,SPY231229C00425000,27.19,4.045,26.73,27.2,64,0.1632,0.615,0.0073,1453,425.00,SPY231229P00425000,16.15,-3.14,16.28,16.52,215,0.1643,-0.4178,0.0081,148
Fri Dec 29 2023,SPY231229C00430000,23.8,3.77,23.36,24.06,124,0.1585,0.5795,0.0077,1519,430.00,SPY231229P00430000,17.8,-3.43,17.9,18.19,36,0.1584,-0.4597,0.0088,831
Fri Dec 29 2023,SPY231229C00435000,20.7,3.705,20.18,20.84,72,0.1528,0.5412,0.0081,1515,435.00,SPY231229P00435000,19.65,-3.75,19.61,20.23,3,0.1526,-0.5066,0.0096,438
Fri Dec 29 2023,SPY231229C00440000,17.53,3.24,17.19,17.81,197,0.1474,0.5,0.0085,2283,440.00,SPY231229P00440000,22.07,-3.845,21.72,22.41,37,0.1472,-0.5594,0.0104,687
Fri Dec 29 2023,SPY231229C00445000,14.8,3.015,14.57,14.78,197,0.1417,0.4562,0.0088,1095,445.00,SPY231229P00445000,24.01,-4.765,24.15,24.9,3,0.1421,-0.619,0.0114,242
Fri Dec 29 2023,SPY231229C00450000,12.24,2.69,12.06,12.24,217,0.1368,0.4105,0.0089,4989,450.00,SPY231229P00450000,27.7,-4.365,26.94,27.77,17,0.1371,-0.686,0.0123,301
Fri Dec 29 2023,SPY231229C00455000,10.2,2.56,9.81,9.99,113,0.1322,0.3636,0.0089,1174,455.00,SPY231229P00455000,30.22,-5.615,30.15,31.08,3,0.1326,-0.7581,0.0128,187
Fri Dec 29 2023,SPY231229C00460000,7.96,1.945,7.86,8.03,167,0.1281,0.3172,0.0087,2274,460.00,SPY231229P00460000,34.5,-5.51,33.83,34.85,21,0.1284,-0.8303,0.0122,226
Fri Dec 29 2023,SPY231229C00465000,6.35,1.675,6.21,6.38,34,0.1247,0.2724,0.0083,993,465.00,SPY231229P00465000,54.56,0,37.96,39.07,0,0.1246,-0.8952,0.0101,10
Fri Dec 29 2023,SPY231229C00470000,4.96,1.36,4.84,5.11,226,0.1223,0.2303,0.0078,2923,470.00,SPY231229P00470000,59.9,0,42.47,43.65,0,0.1211,-0.9446,0.007,1
Fri Dec 29 2023,SPY231229C00475000,3.85,1.095,3.76,3.88,2012,0.1194,0.192,0.0071,3216,475.00,SPY231229P00475000,50.64,-3.61,47.22,48.46,4,0.1154,-0.9753,0.004,6
Fri Dec 29 2023,SPY231229C00480000,3.02,0.915,2.89,3.11,36,0.1184,0.1583,0.0064,961,480.00,SPY231229P00480000,55.59,-3.64,52.12,53.39,4,0,-0.9912,0.0018,0
